[INFO ] [2021-03-14 11:14:20,374] TC_06_AdvancedSearchWithSubCategories - Step 02: Check on 'Advanced Search' and select option 'Category'
[INFO ] [2021-03-14 11:14:20,641] TC_06_AdvancedSearchWithSubCategories - Step 03: Check on 'Automatically search sub categories'
[INFO ] [2021-03-14 11:14:20,750] TC_06_AdvancedSearchWithSubCategories - Step 04: Click Search button
[INFO ] [2021-03-14 11:14:21,910] TC_06_AdvancedSearchWithSubCategories - Step 05: Verify displayed result - 1 Product
[INFO ] [2021-03-14 11:14:21,988] Total product is found: ---------------1
[INFO ] [2021-03-14 11:14:22,017]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:14:22,920] TC_07_AdvancedSearchWithIncorrectManufacturer - Step 01: Input Search text with Product Name
[INFO ] [2021-03-14 11:14:23,143] TC_07_AdvancedSearchWithIncorrectManufacturer - Step 02: Check on 'Advanced Search' and select option 'Category'
[INFO ] [2021-03-14 11:14:23,404] TC_07_AdvancedSearchWithIncorrectManufacturer - Step 03: Check on 'Automatically search sub categories'
[INFO ] [2021-03-14 11:14:23,519] TC_07_AdvancedSearchWithIncorrectManufacturer - Step 04: Select incorrect 'Manufacturer'
[INFO ] [2021-03-14 11:14:23,629] TC_07_AdvancedSearchWithIncorrectManufacturer - Step 05: Click Search button
[INFO ] [2021-03-14 11:14:25,229] TC_07_AdvancedSearchWithIncorrectManufacturer - Step 06: Verify displayed result - No result
[INFO ] [2021-03-14 11:14:25,292]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:14:26,077] TC_08_AdvancedSearchWithCorrectManufacturer - Step 01: Input Search text with Product Name
[INFO ] [2021-03-14 11:14:26,359] TC_08_AdvancedSearchWithCorrectManufacturer - Step 02: Check on 'Advanced Search' and select option 'Category'
[INFO ] [2021-03-14 11:14:26,552] TC_08_AdvancedSearchWithCorrectManufacturer - Step 03: Check on 'Automatically search sub categories'
[INFO ] [2021-03-14 11:14:26,656] TC_08_AdvancedSearchWithCorrectManufacturer - Step 04: Select incorrect 'Manufacturer'
[INFO ] [2021-03-14 11:14:26,777] TC_08_AdvancedSearchWithCorrectManufacturer - Step 05: Click Search button
[INFO ] [2021-03-14 11:14:27,734] TC_08_AdvancedSearchWithCorrectManufacturer - Step 06: Verify displayed result - 1 Product
[INFO ] [2021-03-14 11:14:27,756] Total product is found: ---------------1
[INFO ] [2021-03-14 11:14:27,776]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:14:27,780] OS Name = windows 10
[INFO ] [2021-03-14 11:14:28,844] ---------------------- QUIT BROWSER SUCCESS ----------------------
[INFO ] [2021-03-14 11:14:34,345] Pre-conditions: Login to the System and go to My Account page
[INFO ] [2021-03-14 11:15:18,370]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-03-14 11:15:24,498] TC_01_AddToWishlist - Step 01: Click to 'Sub Menu'
[INFO ] [2021-03-14 11:15:28,417] TC_01_AddToWishlist - Step 02: Click to 'Add to wishlist' button
[INFO ] [2021-03-14 11:15:29,750] TC_01_AddToWishlist - Step 03: Verify successful Message displays
[INFO ] [2021-03-14 11:15:31,324]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:15:31,324] TC_01_AddToWishlist - Step 04: Go to WishList Page
[INFO ] [2021-03-14 11:15:35,528] TC_01_AddToWishlist - Step 05: Verify Product is added into WishList page
[INFO ] [2021-03-14 11:15:35,660]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:15:35,666] TC_01_AddToWishlist - Step 06: Click to WishList share link
[INFO ] [2021-03-14 11:15:36,769] TC_01_AddToWishlist - Step 07: Verify Product is in User's WishList
[INFO ] [2021-03-14 11:15:36,867]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-03-14 11:15:36,989]  -------------------------- PASSED -------------------------- 
[INFO ] [2021-03-14 11:15:37,000] OS Name = windows 10
[INFO ] [2021-03-14 11:15:38,315] ---------------------- QUIT BROWSER SUCCESS ----------------------
[INFO ] [2021-03-14 11:15:45,338] Pre-conditions: Login to the System and go to My Account page
[INFO ] [2021-03-14 11:16:29,533]  -------------------------- FAILED -------------------------- 
[INFO ] [2021-03-14 11:16:49,773] OS Name = windows 10
[INFO ] [2021-03-14 11:16:49,778] no such window: target window already closed
from unknown error: web view not found
  (Session info: chrome=89.0.4389.82)
Build info: version: '3.141.59', revision: 'e82be7d358', time: '2018-11-14T08:17:03'
System info: host: 'ADMIN', ip: '192.168.44.107', os.name: 'Windows 10', os.arch: 'amd64', os.version: '10.0', java.version: '15.0.1'
Driver info: org.openqa.selenium.chrome.ChromeDriver
Capabilities {acceptInsecureCerts: false, browserName: chrome, browserVersion: 89.0.4389.82, chrome: {chromedriverVersion: 89.0.4389.23 (61b08ee2c5002..., userDataDir: C:\Users\Admin\AppData\Loca...}, goog:chromeOptions: {debuggerAddress: localhost:57783}, javascriptEnabled: true, networkConnectionEnabled: false, pageLoadStrategy: normal, platform: WINDOWS, platformName: WINDOWS, proxy: Proxy(), setWindowRect: true, strictFileInteractability: false, timeouts: {implicit: 0, pageLoad: 300000, script: 30000}, unhandledPromptBehavior: dismiss and notify, webauthn:extension:largeBlob: true, webauthn:virtualAuthenticators: true}
Session ID: 45cd8a04037890a5c1cad21353a10b85
[INFO ] [2021-03-14 11:16:54,846] Pre-conditions: Login to the System and go to My Account page
[INFO ] [2021-03-14 11:17:38,194] OS Name = windows 10
[INFO ] [2021-03-14 11:17:39,573] ---------------------- QUIT BROWSER SUCCESS ----------------------
[INFO ] [2021-03-14 11:37:29,156]  -------------------------- PASSED -------------------------- 
